,Date,Company,price,GSVI,GSVI t-1,A_GSVI,returns,returns t-1,returns^2,volatilities,volumes,Mkt-RF,SMB,HML,RMW,CMA
932,3/29/2021,SNPS,213.8600006,22,55,0,0.022643441,0.046180159,0.000512725,0.013157447,4235300,0.68,-0.06,-0.28,0.33,0.07
940,4/5/2021,SNPS,241.7799988,51,22,0.526093096,0.065466161,0.076332149,0.004285818,0.047444726,263236500,0.68,-0.06,-0.28,0.33,0.07
948,4/12/2021,SNPS,241.7799988,22,51,0.405465108,0.012992135,0.016676761,0.000168796,0.008457422,25599800,0.68,-0.06,-0.28,0.33,0.07
956,4/19/2021,SNPS,226.2299957,56,22,0,0.039099011,0.010561934,0.001528733,0.035628252,16493800,0.68,-0.06,-0.28,0.33,0.07
964,4/26/2021,SNPS,226.2299957,58,56,-0.03509132,-0.008403403,0.023995516,7.06E-05,0.008587736,82151100,0.02,0.03,0.05,-0.05,0.02
972,5/3/2021,SNPS,218.5099945,20,58,0.017391743,-0.015092794,0.033493377,0.000227792,0.020805889,8501700,0.02,0.03,0.05,-0.05,0.02
980,5/10/2021,SNPS,218.5099945,31,20,-0.048790164,-0.006096074,0.013897131,3.72E-05,0.006536278,5629500,0.02,0.03,0.05,-0.05,0.02
988,5/17/2021,SNPS,225.4199982,68,31,0,-0.017129468,0.037658155,0.000293419,0.021038287,35967100,0.02,0.03,0.05,-0.05,0.02
996,5/24/2021,SNPS,236.8800049,30,68,0.108633841,0.014318197,0.022643441,0.000205011,0.004832203,4028900,0.02,0.03,0.05,-0.05,0.02
1004,5/31/2021,SNPS,236.3899994,39,30,0.762140052,0.101116446,0.065466161,0.010224536,0.083095012,221039000,0.02,0.03,0.05,-0.05,0.02
1012,6/7/2021,SNPS,255,22,39,0,-0.009000081,0.012992135,8.10E-05,0.013534794,21150700,0.02,0.03,0.05,-0.05,0.02
1020,6/14/2021,SNPS,256.2799988,54,22,0,-0.006962707,0.039099011,4.85E-05,0.010433466,11673200,0.02,0.03,0.05,-0.05,0.02
1028,6/21/2021,SNPS,259.2399902,85,54,-0.071458964,-0.005641758,-0.008403403,3.18E-05,0.005826091,82151100,-1.54,0.2,-0.21,-0.38,0
1036,6/28/2021,SNPS,262.7999878,15,85,0.399599989,-0.0778444,-0.015092794,0.006059751,0.083557495,8501700,-1.54,0.2,-0.21,-0.38,0
1044,7/5/2021,SNPS,258.9200134,27,15,-0.287682072,-0.01114471,-0.006096074,0.000124205,0.011584915,5629500,-1.54,0.2,-0.21,-0.38,0
1052,7/12/2021,SNPS,270.1400146,66,27,-0.138150338,-0.081465322,-0.017129468,0.006636599,0.085374142,35967100,-1.54,0.2,-0.21,-0.38,0
1060,7/19/2021,SNPS,255.4499969,24,66,0.078780878,-0.043381312,0.014318197,0.001881938,0.052867306,4028900,-1.54,0.2,-0.21,-0.38,0
1068,7/26/2021,SNPS,255.4499969,68,24,0.538996501,0.141341821,0.101116446,0.01997751,0.123320387,221039000,-1.54,0.2,-0.21,-0.38,0
1076,8/2/2021,SNPS,272.9200134,24,68,0.505935638,-0.0786327,-0.009000081,0.006183101,0.083167412,21150700,-1.54,0.2,-0.21,-0.38,0
1084,8/9/2021,SNPS,292.0899963,53,24,0.087011377,-0.029734097,-0.006962707,0.000884117,0.033204856,11673200,-1.54,0.2,-0.21,-0.38,0
1092,8/16/2021,SNPS,292.0899963,70,53,-0.055059777,0.005641758,-0.005641758,3.18E-05,0.005457425,90047500,0.79,0.11,-0.77,-0.4,-0.38
1100,8/23/2021,SNPS,292.0899963,17,70,0.205443974,0.00695763,-0.0778444,4.84E-05,0.001244535,18487400,0.79,0.11,-0.77,-0.4,-0.38
1108,8/30/2021,SNPS,268.0700073,60,17,0,0.04588457,-0.01114471,0.002105394,0.045444365,8268100,0.79,0.11,-0.77,-0.4,-0.38
1116,9/6/2021,SNPS,268.0700073,65,60,0.660357358,0.018569834,-0.081465322,0.000344839,0.014661014,34605600,0.79,0.11,-0.77,-0.4,-0.38
1124,9/13/2021,SNPS,245.2100067,38,65,0.063513406,0.044873193,-0.043381312,0.002013603,0.035387198,3362800,0.79,0.11,-0.77,-0.4,-0.38
1132,9/20/2021,SNPS,227.8000031,52,38,0.546543706,0.139647656,0.141341821,0.019501468,0.121626222,185200500,0.79,0.11,-0.77,-0.4,-0.38
1140,9/27/2021,SNPS,229.4499969,22,52,0.2135741,0.064590286,-0.0786327,0.004171905,0.060055573,23920500,0.79,0.11,-0.77,-0.4,-0.38
1148,10/4/2021,SNPS,227.8600006,53,22,0,0.075964345,-0.029734097,0.005770582,0.072493586,20273200,0.79,0.11,-0.77,-0.4,-0.38
1156,10/11/2021,SNPS,242.75,53,53,-0.055059777,0.013966694,0.005641758,0.000195069,0.013782361,90047500,0.68,-0.17,-0.92,0.02,-0.44
1164,10/18/2021,SNPS,254.2299957,22,53,-0.072759354,0.043367423,0.00695763,0.001880733,0.037654327,18487400,0.68,-0.17,-0.92,0.02,-0.44
1172,10/25/2021,SNPS,261.8500061,43,22,0.257829109,0.059527531,0.04588457,0.003543527,0.059087326,8268100,0.68,-0.17,-0.92,0.02,-0.44
1180,11/1/2021,SNPS,260.769989,72,43,0.327212911,0.032558376,0.018569834,0.001060048,0.028649556,34605600,0.68,-0.17,-0.92,0.02,-0.44
1188,11/8/2021,SNPS,251.4499969,96,72,0.102278849,0.05712605,0.044873193,0.003263386,0.047640056,3362800,0.68,-0.17,-0.92,0.02,-0.44
1196,11/15/2021,SNPS,247.0599976,55,96,1.386294361,0.06715266,0.139647656,0.00450948,0.049131226,185200500,0.68,-0.17,-0.92,0.02,-0.44
1204,11/22/2021,SNPS,247.0599976,43,55,0.075507553,0.026907527,0.064590286,0.000724015,0.022372815,23920500,0.68,-0.17,-0.92,0.02,-0.44
1212,11/29/2021,SNPS,241.8399963,52,43,0.670157662,0.121521364,0.075964345,0.014767442,0.118050605,20273200,0.68,-0.17,-0.92,0.02,-0.44
1220,12/6/2021,SNPS,241.8399963,67,52,-0.037740328,0.004152218,0.013966694,1.72E-05,0.003967885,127627300,0,0.01,0.02,0.01,-0.01
1228,12/13/2021,SNPS,239.6999969,23,67,0.144249609,-0.037329912,0.043367423,0.001393522,0.043043007,10601500,0,0.01,0.02,0.01,-0.01
1236,12/20/2021,SNPS,239.6999969,36,23,0.139761942,-0.032100266,0.059527531,0.001030427,0.032540471,21077700,0,0.01,0.02,0.01,-0.01
1244,12/27/2021,SNPS,242,69,36,0.087011377,-0.021739966,0.032558376,0.000472626,0.025648786,33070200,0,0.01,0.02,0.01,-0.01
2,1/7/2019,SPLK,108.0400009,41,69,0.044451763,-0.089736541,0.05712605,0.008052647,0.099222535,4282200,0,0.01,0.02,0.01,-0.01
10,1/14/2019,SPLK,117.1699982,45,41,0.312374685,0.118856034,0.06715266,0.014126757,0.1008346,209154500,0,0.01,0.02,0.01,-0.01
18,1/21/2019,SPLK,120.7200012,100,45,-0.125163143,-0.028307051,0.026907527,0.000801289,0.032841764,22023500,0,0.01,0.02,0.01,-0.01
26,1/28/2019,SPLK,122.0599976,53,100,1.514127733,0.021431185,0.121521364,0.000459296,0.017960426,13939000,0,0.01,0.02,0.01,-0.01
34,2/4/2019,SPLK,127.3000031,54,53,0,-0.132742382,0.004152218,0.01762054,0.132926715,79212800,-3.31,0.29,0.27,-0.3,0.27
42,2/11/2019,SPLK,127.3000031,18,54,-0.071458964,-0.134740955,-0.037329912,0.018155125,0.14045405,6382200,-3.31,0.29,0.27,-0.3,0.27
50,2/18/2019,SPLK,130.8899994,33,18,-0.105360516,-0.125737949,-0.032100266,0.015810032,0.126178154,12626200,-3.31,0.29,0.27,-0.3,0.27
58,2/25/2019,SPLK,130.8899994,94,33,0,-0.107831008,-0.021739966,0.011627526,0.111739827,24461300,-3.31,0.29,0.27,-0.3,0.27
66,3/4/2019,SPLK,130.8899994,37,94,0.323787077,-0.079412377,-0.089736541,0.006306326,0.088898371,4849400,-3.31,0.29,0.27,-0.3,0.27
74,3/11/2019,SPLK,136.25,38,37,0,-0.299231983,0.118856034,0.08953978,0.317253418,141540500,-3.31,0.29,0.27,-0.3,0.27
82,3/18/2019,SPLK,134.5599976,54,38,-0.294239473,-0.118658808,-0.028307051,0.014079913,0.12319352,19201200,-3.31,0.29,0.27,-0.3,0.27
90,3/25/2019,SPLK,134.6499939,53,54,0.810930216,-0.089181042,0.021431185,0.007953258,0.092651801,8764800,-3.31,0.29,0.27,-0.3,0.27
98,4/1/2019,SPLK,122.4300003,58,53,0,0.015649756,-0.132742382,0.000244915,0.015465423,116290500,4.18,-1.65,-0.3,0.11,0.31
106,4/8/2019,SPLK,127.3199997,23,58,0,-0.045645794,-0.134740955,0.002083539,0.05135889,8064200,4.18,-1.65,-0.3,0.11,0.31
114,4/15/2019,SPLK,125.6800003,49,23,0.139761942,-0.058632778,-0.125737949,0.003437803,0.059072983,7472200,4.18,-1.65,-0.3,0.11,0.31
122,4/22/2019,SPLK,124.5999985,83,49,0.30830136,-0.040195357,-0.107831008,0.001615667,0.044104177,32086500,4.18,-1.65,-0.3,0.11,0.31
130,4/29/2019,SPLK,128.6999969,41,83,0.184734103,-0.00152361,-0.079412377,2.32E-06,0.011009604,6934800,4.18,-1.65,-0.3,0.11,0.31
138,5/6/2019,SPLK,134.9400024,49,41,0.075985907,0.051766184,-0.299231983,0.002679738,0.033744749,147591000,4.18,-1.65,-0.3,0.11,0.31
146,5/13/2019,SPLK,128.0800018,54,49,0,-0.008622981,-0.118658808,7.44E-05,0.013157694,21654500,4.18,-1.65,-0.3,0.11,0.31
154,5/20/2019,SPLK,137.6999969,49,54,0.227783931,-0.025841265,-0.089181042,0.000667771,0.029312024,12464200,4.18,-1.65,-0.3,0.11,0.31
162,5/27/2019,SPLK,135.2200012,57,49,-0.078471615,-0.087576182,0.015649756,0.007669588,0.087760515,80409300,-8.09,-1.71,-3.71,0.65,-0.15
170,6/3/2019,SPLK,135.2200012,59,57,-0.017391743,-0.142482169,-0.045645794,0.020301168,0.148195264,14536000,-8.09,-1.71,-3.71,0.65,-0.15
178,6/10/2019,SPLK,133.3200073,52,59,0.986494991,-0.187459243,-0.058632778,0.035140968,0.187899448,10614200,-8.09,-1.71,-3.71,0.65,-0.15
186,6/17/2019,SPLK,133.3200073,72,52,0.190043603,-0.074659448,-0.040195357,0.005574033,0.078568268,37027600,-8.09,-1.71,-3.71,0.65,-0.15
194,6/24/2019,SPLK,133.3200073,32,72,0,-0.058611663,-0.00152361,0.003435327,0.068097657,6618100,-8.09,-1.71,-3.71,0.65,-0.15
202,7/1/2019,SPLK,136.4900055,51,32,-0.171850257,-0.252285601,0.051766184,0.063648024,0.270307035,195420000,-8.09,-1.71,-3.71,0.65,-0.15
210,7/8/2019,SPLK,119.3000031,46,51,0,-0.064986389,-0.008622981,0.004223231,0.069521101,18668700,-8.09,-1.71,-3.71,0.65,-0.15
218,7/15/2019,SPLK,113.9899979,51,46,0,-0.028515655,-0.025841265,0.000813143,0.031986414,16389900,-8.09,-1.71,-3.71,0.65,-0.15
226,7/22/2019,SPLK,111.3399963,55,51,-0.038466281,-0.284297978,-0.087576182,0.08082534,0.284482311,105737200,-11.93,-1.13,0.19,-0.17,0.92
234,7/29/2019,SPLK,118.2399979,38,55,-0.035718083,-0.119244972,-0.142482169,0.014219363,0.124958067,13639400,-11.93,-1.13,0.19,-0.17,0.92
242,8/5/2019,SPLK,124.3399963,62,38,0.502091944,-0.043379006,-0.187459243,0.001881738,0.043819211,14821500,-11.93,-1.13,0.19,-0.17,0.92
250,8/12/2019,SPLK,125.75,83,62,0.235314087,-0.186391608,-0.074659448,0.034741832,0.190300428,40155300,-11.93,-1.13,0.19,-0.17,0.92
258,8/19/2019,SPLK,130.3200073,36,83,0.142174489,-0.166130619,-0.058611663,0.027599383,0.175616613,6727500,-11.93,-1.13,0.19,-0.17,0.92
266,8/26/2019,SPLK,136.8200073,62,36,-0.054067221,-0.245729417,-0.252285601,0.060382946,0.263750851,368259000,-11.93,-1.13,0.19,-0.17,0.92
274,9/2/2019,SPLK,138.1399994,50,62,0.195308752,-0.082938912,-0.064986389,0.006878863,0.087473625,28386400,-11.93,-1.13,0.19,-0.17,0.92
282,9/9/2019,SPLK,140.7299957,61,50,0,-0.135758909,-0.028515655,0.018430481,0.139229667,20134200,-11.93,-1.13,0.19,-0.17,0.92
290,9/16/2019,SPLK,126.4700012,64,61,0.140581951,0.104684564,-0.284297978,0.010958858,0.104500231,37744800,-2.83,0.94,-3.51,0.22,-1.17
298,9/23/2019,SPLK,126.4700012,33,64,0.115831816,0.167346389,-0.119244972,0.028004814,0.161633294,6252300,-2.83,0.94,-3.51,0.22,-1.17
306,9/30/2019,SPLK,130.1799927,100,33,0.361013346,0.123187955,-0.043379006,0.015175272,0.12274775,3307000,-2.83,0.94,-3.51,0.22,-1.17
314,10/7/2019,SPLK,130.1799927,76,100,0.713349888,0.133832881,-0.186391608,0.01791124,0.129924062,14504500,-2.83,0.94,-3.51,0.22,-1.17
322,10/14/2019,SPLK,130.1799927,39,76,0,0.122861008,-0.166130619,0.015094827,0.113375014,2563800,-2.83,0.94,-3.51,0.22,-1.17
330,10/21/2019,SPLK,124.7900009,68,39,0,0.184899003,-0.245729417,0.034187641,0.166877568,209769500,-2.83,0.94,-3.51,0.22,-1.17
338,10/28/2019,SPLK,118.5599976,44,68,0.287682072,0.02928025,-0.082938912,0.000857333,0.024745537,8638900,-2.83,0.94,-3.51,0.22,-1.17
346,11/4/2019,SPLK,111.8199997,55,44,-0.127833372,0.091828703,-0.135758909,0.008432511,0.088357944,4730400,-2.83,0.94,-3.51,0.22,-1.17
354,11/11/2019,SPLK,110.3600006,78,55,0.037041272,-0.095715903,0.104684564,0.009161534,0.095900236,64717600,3.08,-1.32,-1.1,0,0.09
362,11/18/2019,SPLK,113.6500015,24,78,0.296265816,-0.081172366,0.167346389,0.006588953,0.086885461,7139900,3.08,-1.32,-1.1,0,0.09
370,11/25/2019,SPLK,121.5999985,96,24,0,-0.200047494,0.123187955,0.040019,0.200487698,3864800,3.08,-1.32,-1.1,0,0.09
378,12/2/2019,SPLK,118.0599976,73,96,0.613104473,-0.050864928,0.133832881,0.002587241,0.054773748,20119100,3.08,-1.32,-1.1,0,0.09
386,12/9/2019,SPLK,122.8499985,27,73,-0.040273899,0.001365893,0.122861008,1.87E-06,0.008120101,3276000,3.08,-1.32,-1.1,0,0.09
394,12/16/2019,SPLK,120.8099976,48,27,-0.315081047,-0.0691165,0.184899003,0.004777091,0.087137934,250913500,3.08,-1.32,-1.1,0,0.09
402,12/23/2019,SPLK,110.9499969,36,48,-0.020619287,-0.005187528,0.02928025,2.69E-05,0.009722241,13768200,3.08,-1.32,-1.1,0,0.09
410,12/30/2019,SPLK,119.5800018,54,36,-0.328504067,0.003176571,0.091828703,1.01E-05,0.000294188,9281500,3.08,-1.32,-1.1,0,0.09
418,1/6/2020,SPLK,123.1100006,61,54,0.018692133,0.158605026,-0.095715903,0.025155554,0.158420693,94849700,7.06,0.86,-0.26,1.19,-0.53
426,1/13/2020,SPLK,123.1100006,17,61,0.050430854,0.113484268,-0.081172366,0.012878679,0.107771172,11737500,7.06,0.86,-0.26,1.19,-0.53
434,1/20/2020,SPLK,125.0299988,66,17,-0.344840486,0.18689627,-0.200047494,0.034930216,0.186456065,7733500,7.06,0.86,-0.26,1.19,-0.53
442,1/27/2020,SPLK,125.0299988,63,66,0.062520357,0.158514068,-0.050864928,0.02512671,0.154605248,35762200,7.06,0.86,-0.26,1.19,-0.53
450,2/3/2020,SPLK,119.1999969,23,63,-0.187598614,0.092203271,0.001365893,0.008501443,0.082717277,4819000,7.06,0.86,-0.26,1.19,-0.53
458,2/10/2020,SPLK,119.1999969,42,23,-0.448024723,0.177078778,-0.0691165,0.031356894,0.159057344,502796500,7.06,0.86,-0.26,1.19,-0.53
466,2/17/2020,SPLK,140.5,52,42,-0.15415068,0.074286552,-0.005187528,0.005518492,0.06975184,21837000,7.06,0.86,-0.26,1.19,-0.53
474,2/24/2020,SPLK,149.2200012,57,52,0.039220713,0.046708491,0.003176571,0.002181683,0.043237732,14181800,7.06,0.86,-0.26,1.19,-0.53
482,3/2/2020,SPLK,147.8899994,58,57,0.054067221,0.007590162,0.158605026,5.76E-05,0.007405829,85187400,-0.93,-1.33,-1.74,-0.38,-0.18
490,3/9/2020,SPLK,143.5099945,20,58,0,0.058824668,0.113484268,0.003460342,0.053111573,10956400,-0.93,-1.33,-1.74,-0.38,-0.18
498,3/16/2020,SPLK,150.9600067,65,20,-0.182321557,0.093144542,0.18689627,0.008675906,0.092704337,7329100,-0.93,-1.33,-1.74,-0.38,-0.18
506,3/23/2020,SPLK,151.5099945,62,65,0,0.042661143,0.158514068,0.001819973,0.038752323,31526100,-0.93,-1.33,-1.74,-0.38,-0.18
514,3/30/2020,SPLK,152.0599976,17,62,-0.163325056,0.126385512,0.092203271,0.015973298,0.116899518,4612900,-0.93,-1.33,-1.74,-0.38,-0.18
522,4/6/2020,SPLK,155.7799988,45,17,-0.632522559,0.274360765,0.177078778,0.075273829,0.25633933,541242000,-0.93,-1.33,-1.74,-0.38,-0.18
530,4/13/2020,SPLK,157.9600067,41,45,-0.085157808,0.052986543,0.074286552,0.002807574,0.048451831,23294700,-0.93,-1.33,-1.74,-0.38,-0.18
538,4/20/2020,SPLK,157,61,41,-0.11506933,0.05756574,0.046708491,0.003313814,0.054094981,12614700,-0.93,-1.33,-1.74,-0.38,-0.18
546,4/27/2020,SPLK,155.2599945,62,61,0.103540679,0.040746426,0.007590162,0.001660271,0.040562093,78310400,-1.55,0.44,-1.14,-1.49,-0.8
554,5/4/2020,SPLK,155.2599945,16,62,0.016260521,0.011568058,0.058824668,0.00013382,0.005854962,16286800,-1.55,0.44,-1.14,-1.49,-0.8
562,5/11/2020,SPLK,162.5500031,57,16,-0.405465108,-0.049445124,0.093144542,0.00244482,0.049885328,4539200,-1.55,0.44,-1.14,-1.49,-0.8
570,5/18/2020,SPLK,162.5500031,75,57,-0.131336002,-0.019911539,0.042661143,0.000396469,0.023820358,27168100,-1.55,0.44,-1.14,-1.49,-0.8
578,5/25/2020,SPLK,172.5200043,30,75,0.027028672,-0.012662076,0.126385512,0.000160328,0.02214807,3347700,-1.55,0.44,-1.14,-1.49,-0.8
586,6/1/2020,SPLK,172.5200043,44,30,0,-0.038867946,0.274360765,0.001510717,0.056889381,415885500,-1.55,0.44,-1.14,-1.49,-0.8
594,6/8/2020,SPLK,167.0700073,40,44,-0.087011377,0.003340932,0.052986543,1.12E-05,0.001193781,31736700,-1.55,0.44,-1.14,-1.49,-0.8
602,6/15/2020,SPLK,147.3300018,56,40,-0.09531018,-0.002090268,0.05756574,4.37E-06,0.005561027,8635900,-1.55,0.44,-1.14,-1.49,-0.8
610,6/22/2020,SPLK,138.9400024,50,56,0,0.051293286,0.040746426,0.002631001,0.051108953,94577800,1.74,2.18,1.37,-0.04,0.51
618,6/29/2020,SPLK,115.1900024,13,50,-0.198850859,0.023754569,0.011568058,0.00056428,0.018041474,12332200,1.74,2.18,1.37,-0.04,0.51
626,7/6/2020,SPLK,110.3000031,54,13,-0.430782916,0.041272783,-0.049445124,0.001703443,0.040832579,6240900,1.74,2.18,1.37,-0.04,0.51
634,7/13/2020,SPLK,124.7600021,67,54,-0.185403223,-0.023968489,-0.019911539,0.000574488,0.027877308,64586400,1.74,2.18,1.37,-0.04,0.51
642,7/20/2020,SPLK,102.1399994,20,67,-0.085766822,-0.022401567,-0.012662076,0.00050183,0.031887561,4803600,1.74,2.18,1.37,-0.04,0.51
650,7/27/2020,SPLK,123.1299973,62,20,-0.300104592,-0.033414194,-0.038867946,0.001116508,0.051435628,439615500,1.74,2.18,1.37,-0.04,0.51
658,8/3/2020,SPLK,135.1499939,33,62,0.255933374,-0.037743715,0.003340932,0.001424588,0.042278428,26127200,1.74,2.18,1.37,-0.04,0.51
666,8/10/2020,SPLK,128.6300049,58,33,-0.217064505,-0.051989177,-0.002090268,0.002702875,0.055459936,12148300,1.74,2.18,1.37,-0.04,0.51
674,8/17/2020,SPLK,134.0500031,59,58,0.017391743,-0.008658096,0.051293286,7.50E-05,0.008842429,94577800,0.51,-0.24,-1.32,-0.46,-0.48
682,8/24/2020,SPLK,134.0500031,17,59,-0.03333642,0.118109012,0.023754569,0.013949739,0.112395917,12332200,0.51,-0.24,-1.32,-0.46,-0.48
690,8/31/2020,SPLK,153.2400055,92,17,0,0.133792468,0.041272783,0.017900425,0.133352263,6240900,0.51,-0.24,-1.32,-0.46,-0.48
698,9/7/2020,SPLK,153.2400055,74,92,0.332133835,0.053817571,-0.023968489,0.002896331,0.049908752,64586400,0.51,-0.24,-1.32,-0.46,-0.48
706,9/14/2020,SPLK,156.1900024,39,74,0.013605652,0.068003334,-0.022401567,0.004624453,0.05851734,4803600,0.51,-0.24,-1.32,-0.46,-0.48
714,9/21/2020,SPLK,184.2599945,54,39,0.36772478,0.155632462,-0.033414194,0.024221463,0.137611028,439615500,0.51,-0.24,-1.32,-0.46,-0.48
722,9/28/2020,SPLK,184.2599945,27,54,0.117783036,0.047091616,-0.037743715,0.00221762,0.042556903,26127200,0.51,-0.24,-1.32,-0.46,-0.48
730,10/5/2020,SPLK,185.8399963,57,27,-0.393042588,0.133589397,-0.051989177,0.017846127,0.130118638,12148300,0.51,-0.24,-1.32,-0.46,-0.48
738,10/12/2020,SPLK,183.1199951,84,57,0,-0.073974173,-0.008658096,0.005472178,0.074158506,91807500,0.02,-0.48,-2.72,-0.29,-0.8
746,10/19/2020,SPLK,178.8800049,22,84,0.319942935,-0.045997806,0.118109012,0.002115798,0.051710901,9012300,0.02,-0.48,-2.72,-0.29,-0.8
754,10/26/2020,SPLK,187.1600037,64,22,0.257829109,0.019067875,0.133792468,0.000363584,0.01862767,7746800,0.02,-0.48,-2.72,-0.29,-0.8
762,11/2/2020,SPLK,196.8000031,72,64,-0.015504187,-0.048815834,0.053817571,0.002382986,0.052724654,46045700,0.02,-0.48,-2.72,-0.29,-0.8
770,11/9/2020,SPLK,199.9100037,26,72,0,-0.009031121,0.068003334,8.16E-05,0.018517115,4209500,0.02,-0.48,-2.72,-0.29,-0.8
778,11/16/2020,SPLK,211.3200073,40,26,0,-0.025023103,0.155632462,0.000626156,0.043044537,1066859500,0.02,-0.48,-2.72,-0.29,-0.8
786,11/23/2020,SPLK,199.9700012,49,40,-0.117783036,-0.060581164,0.047091616,0.003670077,0.065115877,25131200,0.02,-0.48,-2.72,-0.29,-0.8
794,11/30/2020,SPLK,199.5700073,55,49,0.202940844,-0.012255024,0.133589397,0.000150186,0.015725783,19947000,0.02,-0.48,-2.72,-0.29,-0.8
802,12/7/2020,SPLK,209.8200073,55,55,-0.035718083,-0.005633857,-0.073974173,3.17E-05,0.00581819,91807500,3.22,2.39,3.16,0.64,0.71
810,12/14/2020,SPLK,209.8200073,29,55,-0.070204259,0.096832405,-0.045997806,0.009376515,0.09111931,9012300,3.22,2.39,3.16,0.64,0.71
818,12/21/2020,SPLK,200.3800049,53,29,0.534082486,0.165274543,0.019067875,0.027315675,0.164834339,7746800,3.22,2.39,3.16,0.64,0.71
826,12/28/2020,SPLK,200.3800049,71,53,-0.18859117,0.045600191,-0.048815834,0.002079377,0.041691371,46045700,3.22,2.39,3.16,0.64,0.71
834,1/4/2021,SPLK,192.3399963,21,71,0,0.075102009,-0.009031121,0.005640312,0.065616015,4209500,3.22,2.39,3.16,0.64,0.71
842,1/11/2021,SPLK,202.3500061,32,21,-0.090971778,0.021918562,-0.025023103,0.000480423,0.003897128,1066859500,3.22,2.39,3.16,0.64,0.71
850,1/18/2021,SPLK,220.4199982,33,32,-0.318453731,0.046834945,-0.060581164,0.002193512,0.042300232,25131200,3.22,2.39,3.16,0.64,0.71
858,1/25/2021,SPLK,200.1399994,57,33,-0.192371893,-0.015741798,-0.012255024,0.000247804,0.019212557,19947000,3.22,2.39,3.16,0.64,0.71
866,2/1/2021,SPLK,186.9299927,59,57,0,0.091708467,-0.005633857,0.008410443,0.091524134,68312500,0.06,-0.01,0.08,-0.1,-0.07
874,2/8/2021,SPLK,174.8899994,69,59,0,0.012905632,0.096832405,0.000166555,0.007192537,9293900,0.06,-0.01,0.08,-0.1,-0.07
882,2/15/2021,SPLK,184.8899994,48,69,1.238374231,0.008538295,0.165274543,7.29E-05,0.00809809,5998300,0.06,-0.01,0.08,-0.1,-0.07
890,2/22/2021,SPLK,194.8000031,81,48,-0.171850257,0.004755425,0.045600191,2.26E-05,0.000846605,34399100,0.06,-0.01,0.08,-0.1,-0.07
898,3/1/2021,SPLK,212.4299927,14,81,0.117783036,0.055693062,0.075102009,0.003101717,0.046207068,3770100,0.06,-0.01,0.08,-0.1,-0.07
906,3/8/2021,SPLK,207.1999969,39,14,-0.405465108,0.021939476,0.021918562,0.000481341,0.003918042,451961000,0.06,-0.01,0.08,-0.1,-0.07
914,3/15/2021,SPLK,216.5099945,45,39,-0.120627988,0.045750302,0.046834945,0.00209309,0.041215589,15582300,0.06,-0.01,0.08,-0.1,-0.07
922,3/22/2021,SPLK,198.0399933,57,45,0.117783036,0.043307398,-0.015741798,0.001875531,0.039836639,46749400,0.06,-0.01,0.08,-0.1,-0.07
930,3/29/2021,SPLK,198.0399933,51,57,0,0.1120392,0.091708467,0.012552782,0.111854867,68312500,0.55,0.59,0.33,-0.02,-0.18
938,4/5/2021,SPLK,201,39,51,-0.145711811,0.138580228,0.012905632,0.019204479,0.132867132,9293900,0.55,0.59,0.33,-0.02,-0.18
946,4/12/2021,SPLK,201,43,39,0.572519193,-0.01474442,0.008538295,0.000217398,0.015184625,5998300,0.55,0.59,0.33,-0.02,-0.18
954,4/19/2021,SPLK,193.25,72,43,-0.227783931,0.051844515,0.004755425,0.002687854,0.047935696,34399100,0.55,0.59,0.33,-0.02,-0.18
962,4/26/2021,SPLK,193.25,13,72,0,0.011322521,0.055693062,0.000128199,0.001836527,3770100,0.55,0.59,0.33,-0.02,-0.18
970,5/3/2021,SPLK,198.9400024,40,13,-0.47957308,0.058901426,0.021939476,0.003469378,0.040879992,451961000,0.55,0.59,0.33,-0.02,-0.18
978,5/10/2021,SPLK,198.9400024,25,40,0,0.101614281,0.045750302,0.010325462,0.097079569,15582300,0.55,0.59,0.33,-0.02,-0.18
986,5/17/2021,SPLK,204.0299988,58,25,-0.277631737,0.010836676,0.043307398,0.000117434,0.007365917,46749400,0.55,0.59,0.33,-0.02,-0.18
994,5/24/2021,SPLK,161.0700073,66,58,0.017391743,-0.091630348,0.1120392,0.008396121,0.091814681,68487900,1.32,0.84,1.41,-0.59,0.62
1002,5/31/2021,SPLK,155.25,25,66,0.112117298,-0.070352489,0.138580228,0.004949473,0.076065584,7454200,1.32,0.84,1.41,-0.59,0.62
1010,6/7/2021,SPLK,165.8899994,53,25,0,-0.023426432,-0.01474442,0.000548798,0.023866637,5143400,1.32,0.84,1.41,-0.59,0.62
1018,6/14/2021,SPLK,180.1999969,69,53,0,-0.072704255,0.051844515,0.005285909,0.076613075,22269300,1.32,0.84,1.41,-0.59,0.62
1026,6/21/2021,SPLK,169.8899994,17,69,-0.042559614,-0.018590022,0.011322521,0.000345589,0.028076016,10115300,1.32,0.84,1.41,-0.59,0.62
1034,6/28/2021,SPLK,165.3999939,56,17,-0.162518929,0.054512797,0.058901426,0.002971645,0.036491363,368772000,1.32,0.84,1.41,-0.59,0.62
1042,7/5/2021,SPLK,169.9700012,31,56,0.336472237,-0.058510882,0.101614281,0.003423523,0.063045594,13634800,1.32,0.84,1.41,-0.59,0.62
1050,7/12/2021,SPLK,170.8999939,57,31,-0.062520357,0.011600605,0.010836676,0.000134574,0.008129846,32002800,1.32,0.84,1.41,-0.59,0.62
